"StartDate","EndDate","Status","Progress","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Q_RecaptchaScore","browser","version","os","consent","curve.for.decision","curve.for.decision_9_TEXT","description","seed","user_id","STUDY_ID","SESSION_ID","img_path","total_trials","budget","TotalTrialsSingle","TotalTrialsMultiple","COMP_CODE","vis","FL_9_DO","index","block","response","trial"
"2024-08-30 13:40:15","2024-08-30 13:48:15","IP Address","100","True","2024-08-30 13:48:15","R_7O7jmqzY9jRHADr","anonymous","EN","1","Chrome","127.0.0.0","Macintosh","Yes","A","","if there was more than a 10% possibility it was going to be below 32 degrees, i stayed more cautious and decided to give out the blankets. i considered all of the lines but more heavily where a majority of the lines were","2551","4e4fc354","66d207d97109f850d371e919","66d2200aa36ad7c9203457c7","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","4000","18","12","C1OSMFWY","ensembles_left","FL_11",6,"multiple",1,2
"2024-08-30 13:40:15","2024-08-30 13:48:15","IP Address","100","True","2024-08-30 13:48:15","R_7O7jmqzY9jRHADr","anonymous","EN","1","Chrome","127.0.0.0","Macintosh","Yes","A","","if there was more than a 10% possibility it was going to be below 32 degrees, i stayed more cautious and decided to give out the blankets. i considered all of the lines but more heavily where a majority of the lines were","2551","4e4fc354","66d207d97109f850d371e919","66d2200aa36ad7c9203457c7","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","4000","18","12","C1OSMFWY","ensembles_left","FL_11",7,"multiple",1,5
"2024-08-30 13:40:15","2024-08-30 13:48:15","IP Address","100","True","2024-08-30 13:48:15","R_7O7jmqzY9jRHADr","anonymous","EN","1","Chrome","127.0.0.0","Macintosh","Yes","A","","if there was more than a 10% possibility it was going to be below 32 degrees, i stayed more cautious and decided to give out the blankets. i considered all of the lines but more heavily where a majority of the lines were","2551","4e4fc354","66d207d97109f850d371e919","66d2200aa36ad7c9203457c7","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","4000","18","12","C1OSMFWY","ensembles_left","FL_11",8,"multiple",0,101
"2024-08-30 13:40:15","2024-08-30 13:48:15","IP Address","100","True","2024-08-30 13:48:15","R_7O7jmqzY9jRHADr","anonymous","EN","1","Chrome","127.0.0.0","Macintosh","Yes","A","","if there was more than a 10% possibility it was going to be below 32 degrees, i stayed more cautious and decided to give out the blankets. i considered all of the lines but more heavily where a majority of the lines were","2551","4e4fc354","66d207d97109f850d371e919","66d2200aa36ad7c9203457c7","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","4000","18","12","C1OSMFWY","ensembles_left","FL_11",9,"multiple",1,1
"2024-08-30 13:40:15","2024-08-30 13:48:15","IP Address","100","True","2024-08-30 13:48:15","R_7O7jmqzY9jRHADr","anonymous","EN","1","Chrome","127.0.0.0","Macintosh","Yes","A","","if there was more than a 10% possibility it was going to be below 32 degrees, i stayed more cautious and decided to give out the blankets. i considered all of the lines but more heavily where a majority of the lines were","2551","4e4fc354","66d207d97109f850d371e919","66d2200aa36ad7c9203457c7","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","4000","18","12","C1OSMFWY","ensembles_left","FL_11",10,"multiple",1,9
"2024-08-30 13:40:15","2024-08-30 13:48:15","IP Address","100","True","2024-08-30 13:48:15","R_7O7jmqzY9jRHADr","anonymous","EN","1","Chrome","127.0.0.0","Macintosh","Yes","A","","if there was more than a 10% possibility it was going to be below 32 degrees, i stayed more cautious and decided to give out the blankets. i considered all of the lines but more heavily where a majority of the lines were","2551","4e4fc354","66d207d97109f850d371e919","66d2200aa36ad7c9203457c7","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","4000","18","12","C1OSMFWY","ensembles_left","FL_11",11,"multiple",1,7
"2024-08-30 13:40:15","2024-08-30 13:48:15","IP Address","100","True","2024-08-30 13:48:15","R_7O7jmqzY9jRHADr","anonymous","EN","1","Chrome","127.0.0.0","Macintosh","Yes","A","","if there was more than a 10% possibility it was going to be below 32 degrees, i stayed more cautious and decided to give out the blankets. i considered all of the lines but more heavily where a majority of the lines were","2551","4e4fc354","66d207d97109f850d371e919","66d2200aa36ad7c9203457c7","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","4000","18","12","C1OSMFWY","ensembles_left","FL_11",12,"multiple",1,11
"2024-08-30 13:40:15","2024-08-30 13:48:15","IP Address","100","True","2024-08-30 13:48:15","R_7O7jmqzY9jRHADr","anonymous","EN","1","Chrome","127.0.0.0","Macintosh","Yes","A","","if there was more than a 10% possibility it was going to be below 32 degrees, i stayed more cautious and decided to give out the blankets. i considered all of the lines but more heavily where a majority of the lines were","2551","4e4fc354","66d207d97109f850d371e919","66d2200aa36ad7c9203457c7","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","4000","18","12","C1OSMFWY","ensembles_left","FL_11",13,"multiple",1,4
"2024-08-30 13:40:15","2024-08-30 13:48:15","IP Address","100","True","2024-08-30 13:48:15","R_7O7jmqzY9jRHADr","anonymous","EN","1","Chrome","127.0.0.0","Macintosh","Yes","A","","if there was more than a 10% possibility it was going to be below 32 degrees, i stayed more cautious and decided to give out the blankets. i considered all of the lines but more heavily where a majority of the lines were","2551","4e4fc354","66d207d97109f850d371e919","66d2200aa36ad7c9203457c7","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","4000","18","12","C1OSMFWY","ensembles_left","FL_11",14,"multiple",1,8
"2024-08-30 13:36:55","2024-08-30 13:48:21","IP Address","100","True","2024-08-30 13:48:22","R_7AwW4SizRH028JX","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","Yes","C","","if the probability the temp would be <32 looked to exceed 15% i always sent the blankets, if it was 10% chance or less of being <32 degrees, i usually opted not to send the blankets","743","974812bc","66d207d97109f850d371e919","66d21f4100acfdbc181f470a","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","3000","18","12","C1OSMFWY","ensembles_left","FL_11",1,"single",0,17
"2024-08-30 13:36:55","2024-08-30 13:48:21","IP Address","100","True","2024-08-30 13:48:22","R_7AwW4SizRH028JX","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","Yes","C","","if the probability the temp would be <32 looked to exceed 15% i always sent the blankets, if it was 10% chance or less of being <32 degrees, i usually opted not to send the blankets","743","974812bc","66d207d97109f850d371e919","66d21f4100acfdbc181f470a","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","3000","18","12","C1OSMFWY","ensembles_left","FL_11",2,"single",0,10
"2024-08-30 13:36:55","2024-08-30 13:48:21","IP Address","100","True","2024-08-30 13:48:22","R_7AwW4SizRH028JX","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","Yes","C","","if the probability the temp would be <32 looked to exceed 15% i always sent the blankets, if it was 10% chance or less of being <32 degrees, i usually opted not to send the blankets","743","974812bc","66d207d97109f850d371e919","66d21f4100acfdbc181f470a","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","3000","18","12","C1OSMFWY","ensembles_left","FL_11",3,"single",1,7
"2024-08-30 13:36:55","2024-08-30 13:48:21","IP Address","100","True","2024-08-30 13:48:22","R_7AwW4SizRH028JX","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","Yes","C","","if the probability the temp would be <32 looked to exceed 15% i always sent the blankets, if it was 10% chance or less of being <32 degrees, i usually opted not to send the blankets","743","974812bc","66d207d97109f850d371e919","66d21f4100acfdbc181f470a","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","3000","18","12","C1OSMFWY","ensembles_left","FL_11",4,"single",1,1
"2024-08-30 13:36:55","2024-08-30 13:48:21","IP Address","100","True","2024-08-30 13:48:22","R_7AwW4SizRH028JX","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","Yes","C","","if the probability the temp would be <32 looked to exceed 15% i always sent the blankets, if it was 10% chance or less of being <32 degrees, i usually opted not to send the blankets","743","974812bc","66d207d97109f850d371e919","66d21f4100acfdbc181f470a","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","3000","18","12","C1OSMFWY","ensembles_left","FL_11",5,"single",0,13
"2024-08-30 13:36:55","2024-08-30 13:48:21","IP Address","100","True","2024-08-30 13:48:22","R_7AwW4SizRH028JX","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","Yes","C","","if the probability the temp would be <32 looked to exceed 15% i always sent the blankets, if it was 10% chance or less of being <32 degrees, i usually opted not to send the blankets","743","974812bc","66d207d97109f850d371e919","66d21f4100acfdbc181f470a","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","3000","18","12","C1OSMFWY","ensembles_left","FL_11",6,"single",0,15
"2024-08-30 13:36:55","2024-08-30 13:48:21","IP Address","100","True","2024-08-30 13:48:22","R_7AwW4SizRH028JX","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","Yes","C","","if the probability the temp would be <32 looked to exceed 15% i always sent the blankets, if it was 10% chance or less of being <32 degrees, i usually opted not to send the blankets","743","974812bc","66d207d97109f850d371e919","66d21f4100acfdbc181f470a","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","3000","18","12","C1OSMFWY","ensembles_left","FL_11",7,"single",1,8
"2024-08-30 13:36:55","2024-08-30 13:48:21","IP Address","100","True","2024-08-30 13:48:22","R_7AwW4SizRH028JX","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","Yes","C","","if the probability the temp would be <32 looked to exceed 15% i always sent the blankets, if it was 10% chance or less of being <32 degrees, i usually opted not to send the blankets","743","974812bc","66d207d97109f850d371e919","66d21f4100acfdbc181f470a","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","3000","18","12","C1OSMFWY","ensembles_left","FL_11",8,"single",0,16
"2024-08-30 13:36:55","2024-08-30 13:48:21","IP Address","100","True","2024-08-30 13:48:22","R_7AwW4SizRH028JX","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","Yes","C","","if the probability the temp would be <32 looked to exceed 15% i always sent the blankets, if it was 10% chance or less of being <32 degrees, i usually opted not to send the blankets","743","974812bc","66d207d97109f850d371e919","66d21f4100acfdbc181f470a","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","3000","18","12","C1OSMFWY","ensembles_left","FL_11",9,"single",0,101
"2024-08-30 13:36:55","2024-08-30 13:48:21","IP Address","100","True","2024-08-30 13:48:22","R_7AwW4SizRH028JX","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","Yes","C","","if the probability the temp would be <32 looked to exceed 15% i always sent the blankets, if it was 10% chance or less of being <32 degrees, i usually opted not to send the blankets","743","974812bc","66d207d97109f850d371e919","66d21f4100acfdbc181f470a","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","3000","18","12","C1OSMFWY","ensembles_left","FL_11",10,"single",1,5
"2024-08-30 13:36:55","2024-08-30 13:48:21","IP Address","100","True","2024-08-30 13:48:22","R_7AwW4SizRH028JX","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","Yes","C","","if the probability the temp would be <32 looked to exceed 15% i always sent the blankets, if it was 10% chance or less of being <32 degrees, i usually opted not to send the blankets","743","974812bc","66d207d97109f850d371e919","66d21f4100acfdbc181f470a","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","3000","18","12","C1OSMFWY","ensembles_left","FL_11",11,"single",0,12
"2024-08-30 13:36:55","2024-08-30 13:48:21","IP Address","100","True","2024-08-30 13:48:22","R_7AwW4SizRH028JX","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","Yes","C","","if the probability the temp would be <32 looked to exceed 15% i always sent the blankets, if it was 10% chance or less of being <32 degrees, i usually opted not to send the blankets","743","974812bc","66d207d97109f850d371e919","66d21f4100acfdbc181f470a","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","3000","18","12","C1OSMFWY","ensembles_left","FL_11",12,"single",1,9
"2024-08-30 13:36:55","2024-08-30 13:48:21","IP Address","100","True","2024-08-30 13:48:22","R_7AwW4SizRH028JX","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","Yes","C","","if the probability the temp would be <32 looked to exceed 15% i always sent the blankets, if it was 10% chance or less of being <32 degrees, i usually opted not to send the blankets","743","974812bc","66d207d97109f850d371e919","66d21f4100acfdbc181f470a","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","3000","18","12","C1OSMFWY","ensembles_left","FL_11",13,"single",1,102
"2024-08-30 13:36:55","2024-08-30 13:48:21","IP Address","100","True","2024-08-30 13:48:22","R_7AwW4SizRH028JX","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","Yes","C","","if the probability the temp would be <32 looked to exceed 15% i always sent the blankets, if it was 10% chance or less of being <32 degrees, i usually opted not to send the blankets","743","974812bc","66d207d97109f850d371e919","66d21f4100acfdbc181f470a","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","3000","18","12","C1OSMFWY","ensembles_left","FL_11",14,"single",0,14
"2024-08-30 13:36:55","2024-08-30 13:48:21","IP Address","100","True","2024-08-30 13:48:22","R_7AwW4SizRH028JX","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","Yes","C","","if the probability the temp would be <32 looked to exceed 15% i always sent the blankets, if it was 10% chance or less of being <32 degrees, i usually opted not to send the blankets","743","974812bc","66d207d97109f850d371e919","66d21f4100acfdbc181f470a","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","3000","18","12","C1OSMFWY","ensembles_left","FL_11",15,"single",1,4
"2024-08-30 13:36:55","2024-08-30 13:48:21","IP Address","100","True","2024-08-30 13:48:22","R_7AwW4SizRH028JX","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","Yes","C","","if the probability the temp would be <32 looked to exceed 15% i always sent the blankets, if it was 10% chance or less of being <32 degrees, i usually opted not to send the blankets","743","974812bc","66d207d97109f850d371e919","66d21f4100acfdbc181f470a","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","3000","18","12","C1OSMFWY","ensembles_left","FL_11",16,"single",0,18
"2024-08-30 13:36:55","2024-08-30 13:48:21","IP Address","100","True","2024-08-30 13:48:22","R_7AwW4SizRH028JX","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","Yes","C","","if the probability the temp would be <32 looked to exceed 15% i always sent the blankets, if it was 10% chance or less of being <32 degrees, i usually opted not to send the blankets","743","974812bc","66d207d97109f850d371e919","66d21f4100acfdbc181f470a","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","3000","18","12","C1OSMFWY","ensembles_left","FL_11",17,"single",1,3
"2024-08-30 13:36:55","2024-08-30 13:48:21","IP Address","100","True","2024-08-30 13:48:22","R_7AwW4SizRH028JX","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","Yes","C","","if the probability the temp would be <32 looked to exceed 15% i always sent the blankets, if it was 10% chance or less of being <32 degrees, i usually opted not to send the blankets","743","974812bc","66d207d97109f850d371e919","66d21f4100acfdbc181f470a","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","3000","18","12","C1OSMFWY","ensembles_left","FL_11",18,"single",1,11
"2024-08-30 13:36:55","2024-08-30 13:48:21","IP Address","100","True","2024-08-30 13:48:22","R_7AwW4SizRH028JX","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","Yes","C","","if the probability the temp would be <32 looked to exceed 15% i always sent the blankets, if it was 10% chance or less of being <32 degrees, i usually opted not to send the blankets","743","974812bc","66d207d97109f850d371e919","66d21f4100acfdbc181f470a","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","3000","18","12","C1OSMFWY","ensembles_left","FL_11",19,"single",1,6
"2024-08-30 13:36:55","2024-08-30 13:48:21","IP Address","100","True","2024-08-30 13:48:22","R_7AwW4SizRH028JX","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","Yes","C","","if the probability the temp would be <32 looked to exceed 15% i always sent the blankets, if it was 10% chance or less of being <32 degrees, i usually opted not to send the blankets","743","974812bc","66d207d97109f850d371e919","66d21f4100acfdbc181f470a","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","3000","18","12","C1OSMFWY","ensembles_left","FL_11",20,"single",1,2
"2024-08-30 13:36:55","2024-08-30 13:48:21","IP Address","100","True","2024-08-30 13:48:22","R_7AwW4SizRH028JX","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","Yes","C","","if the probability the temp would be <32 looked to exceed 15% i always sent the blankets, if it was 10% chance or less of being <32 degrees, i usually opted not to send the blankets","743","974812bc","66d207d97109f850d371e919","66d21f4100acfdbc181f470a","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","3000","18","12","C1OSMFWY","ensembles_left","FL_11",1,"multiple",1,5
"2024-08-30 13:36:55","2024-08-30 13:48:21","IP Address","100","True","2024-08-30 13:48:22","R_7AwW4SizRH028JX","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","Yes","C","","if the probability the temp would be <32 looked to exceed 15% i always sent the blankets, if it was 10% chance or less of being <32 degrees, i usually opted not to send the blankets","743","974812bc","66d207d97109f850d371e919","66d21f4100acfdbc181f470a","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","3000","18","12","C1OSMFWY","ensembles_left","FL_11",2,"multiple",1,3
"2024-08-30 13:36:55","2024-08-30 13:48:21","IP Address","100","True","2024-08-30 13:48:22","R_7AwW4SizRH028JX","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","Yes","C","","if the probability the temp would be <32 looked to exceed 15% i always sent the blankets, if it was 10% chance or less of being <32 degrees, i usually opted not to send the blankets","743","974812bc","66d207d97109f850d371e919","66d21f4100acfdbc181f470a","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","3000","18","12","C1OSMFWY","ensembles_left","FL_11",3,"multiple",0,10
"2024-08-30 13:36:55","2024-08-30 13:48:21","IP Address","100","True","2024-08-30 13:48:22","R_7AwW4SizRH028JX","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","Yes","C","","if the probability the temp would be <32 looked to exceed 15% i always sent the blankets, if it was 10% chance or less of being <32 degrees, i usually opted not to send the blankets","743","974812bc","66d207d97109f850d371e919","66d21f4100acfdbc181f470a","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","3000","18","12","C1OSMFWY","ensembles_left","FL_11",4,"multiple",0,101
"2024-08-30 13:36:55","2024-08-30 13:48:21","IP Address","100","True","2024-08-30 13:48:22","R_7AwW4SizRH028JX","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","Yes","C","","if the probability the temp would be <32 looked to exceed 15% i always sent the blankets, if it was 10% chance or less of being <32 degrees, i usually opted not to send the blankets","743","974812bc","66d207d97109f850d371e919","66d21f4100acfdbc181f470a","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","3000","18","12","C1OSMFWY","ensembles_left","FL_11",5,"multiple",1,6
"2024-08-30 13:36:55","2024-08-30 13:48:21","IP Address","100","True","2024-08-30 13:48:22","R_7AwW4SizRH028JX","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","Yes","C","","if the probability the temp would be <32 looked to exceed 15% i always sent the blankets, if it was 10% chance or less of being <32 degrees, i usually opted not to send the blankets","743","974812bc","66d207d97109f850d371e919","66d21f4100acfdbc181f470a","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","3000","18","12","C1OSMFWY","ensembles_left","FL_11",6,"multiple",0,11
"2024-08-30 13:36:55","2024-08-30 13:48:21","IP Address","100","True","2024-08-30 13:48:22","R_7AwW4SizRH028JX","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","Yes","C","","if the probability the temp would be <32 looked to exceed 15% i always sent the blankets, if it was 10% chance or less of being <32 degrees, i usually opted not to send the blankets","743","974812bc","66d207d97109f850d371e919","66d21f4100acfdbc181f470a","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","3000","18","12","C1OSMFWY","ensembles_left","FL_11",7,"multiple",1,102
"2024-08-30 13:36:55","2024-08-30 13:48:21","IP Address","100","True","2024-08-30 13:48:22","R_7AwW4SizRH028JX","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","Yes","C","","if the probability the temp would be <32 looked to exceed 15% i always sent the blankets, if it was 10% chance or less of being <32 degrees, i usually opted not to send the blankets","743","974812bc","66d207d97109f850d371e919","66d21f4100acfdbc181f470a","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","3000","18","12","C1OSMFWY","ensembles_left","FL_11",8,"multiple",0,8
"2024-08-30 13:36:55","2024-08-30 13:48:21","IP Address","100","True","2024-08-30 13:48:22","R_7AwW4SizRH028JX","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","Yes","C","","if the probability the temp would be <32 looked to exceed 15% i always sent the blankets, if it was 10% chance or less of being <32 degrees, i usually opted not to send the blankets","743","974812bc","66d207d97109f850d371e919","66d21f4100acfdbc181f470a","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","3000","18","12","C1OSMFWY","ensembles_left","FL_11",9,"multiple",1,9
"2024-08-30 13:36:55","2024-08-30 13:48:21","IP Address","100","True","2024-08-30 13:48:22","R_7AwW4SizRH028JX","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","Yes","C","","if the probability the temp would be <32 looked to exceed 15% i always sent the blankets, if it was 10% chance or less of being <32 degrees, i usually opted not to send the blankets","743","974812bc","66d207d97109f850d371e919","66d21f4100acfdbc181f470a","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","3000","18","12","C1OSMFWY","ensembles_left","FL_11",10,"multiple",1,1
"2024-08-30 13:36:55","2024-08-30 13:48:21","IP Address","100","True","2024-08-30 13:48:22","R_7AwW4SizRH028JX","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","Yes","C","","if the probability the temp would be <32 looked to exceed 15% i always sent the blankets, if it was 10% chance or less of being <32 degrees, i usually opted not to send the blankets","743","974812bc","66d207d97109f850d371e919","66d21f4100acfdbc181f470a","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","3000","18","12","C1OSMFWY","ensembles_left","FL_11",11,"multiple",0,12
"2024-08-30 13:36:55","2024-08-30 13:48:21","IP Address","100","True","2024-08-30 13:48:22","R_7AwW4SizRH028JX","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","Yes","C","","if the probability the temp would be <32 looked to exceed 15% i always sent the blankets, if it was 10% chance or less of being <32 degrees, i usually opted not to send the blankets","743","974812bc","66d207d97109f850d371e919","66d21f4100acfdbc181f470a","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","3000","18","12","C1OSMFWY","ensembles_left","FL_11",12,"multiple",1,7
"2024-08-30 13:36:55","2024-08-30 13:48:21","IP Address","100","True","2024-08-30 13:48:22","R_7AwW4SizRH028JX","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","Yes","C","","if the probability the temp would be <32 looked to exceed 15% i always sent the blankets, if it was 10% chance or less of being <32 degrees, i usually opted not to send the blankets","743","974812bc","66d207d97109f850d371e919","66d21f4100acfdbc181f470a","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","3000","18","12","C1OSMFWY","ensembles_left","FL_11",13,"multiple",1,4
"2024-08-30 13:36:55","2024-08-30 13:48:21","IP Address","100","True","2024-08-30 13:48:22","R_7AwW4SizRH028JX","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","Yes","C","","if the probability the temp would be <32 looked to exceed 15% i always sent the blankets, if it was 10% chance or less of being <32 degrees, i usually opted not to send the blankets","743","974812bc","66d207d97109f850d371e919","66d21f4100acfdbc181f470a","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","3000","18","12","C1OSMFWY","ensembles_left","FL_11",14,"multiple",1,2
"2024-08-30 13:39:36","2024-08-30 13:48:45","IP Address","100","True","2024-08-30 13:48:45","R_10OtZ0c2wqp7F2x","anonymous","EN","1","Chrome","128.0.0.0","Windows NT 10.0","Yes","B","","I sent blankets if the average of all the forecasts appeared to be above 50%","3282","762676cb","66d207d97109f850d371e919","66d21f6907fe77aba0889c9c","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","12000","18","12","C1OSMFWY","ensembles_right","FL_26",1,"single",1,3
"2024-08-30 13:39:36","2024-08-30 13:48:45","IP Address","100","True","2024-08-30 13:48:45","R_10OtZ0c2wqp7F2x","anonymous","EN","1","Chrome","128.0.0.0","Windows NT 10.0","Yes","B","","I sent blankets if the average of all the forecasts appeared to be above 50%","3282","762676cb","66d207d97109f850d371e919","66d21f6907fe77aba0889c9c","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","12000","18","12","C1OSMFWY","ensembles_right","FL_26",2,"single",0,7
"2024-08-30 13:39:36","2024-08-30 13:48:45","IP Address","100","True","2024-08-30 13:48:45","R_10OtZ0c2wqp7F2x","anonymous","EN","1","Chrome","128.0.0.0","Windows NT 10.0","Yes","B","","I sent blankets if the average of all the forecasts appeared to be above 50%","3282","762676cb","66d207d97109f850d371e919","66d21f6907fe77aba0889c9c","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","12000","18","12","C1OSMFWY","ensembles_right","FL_26",3,"single",0,8
"2024-08-30 13:39:36","2024-08-30 13:48:45","IP Address","100","True","2024-08-30 13:48:45","R_10OtZ0c2wqp7F2x","anonymous","EN","1","Chrome","128.0.0.0","Windows NT 10.0","Yes","B","","I sent blankets if the average of all the forecasts appeared to be above 50%","3282","762676cb","66d207d97109f850d371e919","66d21f6907fe77aba0889c9c","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","12000","18","12","C1OSMFWY","ensembles_right","FL_26",4,"single",0,11
"2024-08-30 13:39:36","2024-08-30 13:48:45","IP Address","100","True","2024-08-30 13:48:45","R_10OtZ0c2wqp7F2x","anonymous","EN","1","Chrome","128.0.0.0","Windows NT 10.0","Yes","B","","I sent blankets if the average of all the forecasts appeared to be above 50%","3282","762676cb","66d207d97109f850d371e919","66d21f6907fe77aba0889c9c","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","12000","18","12","C1OSMFWY","ensembles_right","FL_26",5,"single",1,2
"2024-08-30 13:39:36","2024-08-30 13:48:45","IP Address","100","True","2024-08-30 13:48:45","R_10OtZ0c2wqp7F2x","anonymous","EN","1","Chrome","128.0.0.0","Windows NT 10.0","Yes","B","","I sent blankets if the average of all the forecasts appeared to be above 50%","3282","762676cb","66d207d97109f850d371e919","66d21f6907fe77aba0889c9c","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","12000","18","12","C1OSMFWY","ensembles_right","FL_26",6,"single",0,9
"2024-08-30 13:39:36","2024-08-30 13:48:45","IP Address","100","True","2024-08-30 13:48:45","R_10OtZ0c2wqp7F2x","anonymous","EN","1","Chrome","128.0.0.0","Windows NT 10.0","Yes","B","","I sent blankets if the average of all the forecasts appeared to be above 50%","3282","762676cb","66d207d97109f850d371e919","66d21f6907fe77aba0889c9c","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","12000","18","12","C1OSMFWY","ensembles_right","FL_26",7,"single",1,102
"2024-08-30 13:39:36","2024-08-30 13:48:45","IP Address","100","True","2024-08-30 13:48:45","R_10OtZ0c2wqp7F2x","anonymous","EN","1","Chrome","128.0.0.0","Windows NT 10.0","Yes","B","","I sent blankets if the average of all the forecasts appeared to be above 50%","3282","762676cb","66d207d97109f850d371e919","66d21f6907fe77aba0889c9c","abhsarma/abhsarma.github.io/master/assets/possibilistic/pilot/","30","12000","18","12","C1OSMFWY","ensembles_right","FL_26",8,"single",1,1
