"user_id","curve_for_decision","description","budget","vis","index","block","response","trial"
"5e58ef8f","A,B,C","I took into account all of the graphs. First I looked at graphs C and A, to see the highest and lowest percentages. Usually anything below ~25% I would consider safe not to send blankets. Next I would look at the spread, so if most of the graphs were on the lower side of 25%, then more than likely I would not send blankets. If several of the graphs were over 25%, then more than likely I would send blankets. If it was a wide range but still over 30% at the highest, i would send blankets just because of the variability.","9000","ensembles",6,"multiple",0,11
"5e58ef8f","A,B,C","I took into account all of the graphs. First I looked at graphs C and A, to see the highest and lowest percentages. Usually anything below ~25% I would consider safe not to send blankets. Next I would look at the spread, so if most of the graphs were on the lower side of 25%, then more than likely I would not send blankets. If several of the graphs were over 25%, then more than likely I would send blankets. If it was a wide range but still over 30% at the highest, i would send blankets just because of the variability.","9000","ensembles",7,"multiple",1,6
"5e58ef8f","A,B,C","I took into account all of the graphs. First I looked at graphs C and A, to see the highest and lowest percentages. Usually anything below ~25% I would consider safe not to send blankets. Next I would look at the spread, so if most of the graphs were on the lower side of 25%, then more than likely I would not send blankets. If several of the graphs were over 25%, then more than likely I would send blankets. If it was a wide range but still over 30% at the highest, i would send blankets just because of the variability.","9000","ensembles",8,"multiple",1,5
"5e58ef8f","A,B,C","I took into account all of the graphs. First I looked at graphs C and A, to see the highest and lowest percentages. Usually anything below ~25% I would consider safe not to send blankets. Next I would look at the spread, so if most of the graphs were on the lower side of 25%, then more than likely I would not send blankets. If several of the graphs were over 25%, then more than likely I would send blankets. If it was a wide range but still over 30% at the highest, i would send blankets just because of the variability.","9000","ensembles",9,"multiple",1,4
"5e58ef8f","A,B,C","I took into account all of the graphs. First I looked at graphs C and A, to see the highest and lowest percentages. Usually anything below ~25% I would consider safe not to send blankets. Next I would look at the spread, so if most of the graphs were on the lower side of 25%, then more than likely I would not send blankets. If several of the graphs were over 25%, then more than likely I would send blankets. If it was a wide range but still over 30% at the highest, i would send blankets just because of the variability.","9000","ensembles",10,"multiple",1,102
"5e58ef8f","A,B,C","I took into account all of the graphs. First I looked at graphs C and A, to see the highest and lowest percentages. Usually anything below ~25% I would consider safe not to send blankets. Next I would look at the spread, so if most of the graphs were on the lower side of 25%, then more than likely I would not send blankets. If several of the graphs were over 25%, then more than likely I would send blankets. If it was a wide range but still over 30% at the highest, i would send blankets just because of the variability.","9000","ensembles",11,"multiple",1,2
"5e58ef8f","A,B,C","I took into account all of the graphs. First I looked at graphs C and A, to see the highest and lowest percentages. Usually anything below ~25% I would consider safe not to send blankets. Next I would look at the spread, so if most of the graphs were on the lower side of 25%, then more than likely I would not send blankets. If several of the graphs were over 25%, then more than likely I would send blankets. If it was a wide range but still over 30% at the highest, i would send blankets just because of the variability.","9000","ensembles",12,"multiple",0,9
"5e58ef8f","A,B,C","I took into account all of the graphs. First I looked at graphs C and A, to see the highest and lowest percentages. Usually anything below ~25% I would consider safe not to send blankets. Next I would look at the spread, so if most of the graphs were on the lower side of 25%, then more than likely I would not send blankets. If several of the graphs were over 25%, then more than likely I would send blankets. If it was a wide range but still over 30% at the highest, i would send blankets just because of the variability.","9000","ensembles",13,"multiple",1,3
"5e58ef8f","A,B,C","I took into account all of the graphs. First I looked at graphs C and A, to see the highest and lowest percentages. Usually anything below ~25% I would consider safe not to send blankets. Next I would look at the spread, so if most of the graphs were on the lower side of 25%, then more than likely I would not send blankets. If several of the graphs were over 25%, then more than likely I would send blankets. If it was a wide range but still over 30% at the highest, i would send blankets just because of the variability.","9000","ensembles",14,"multiple",1,12
"345e418c","A","If the forecast range is narrow and all forecasts predict temperatures above the critical threshold for alpacas to need blankets, then issuing blankets might not be necessary.","-8000","ensembles",1,"single",0,6
"345e418c","A","If the forecast range is narrow and all forecasts predict temperatures above the critical threshold for alpacas to need blankets, then issuing blankets might not be necessary.","-8000","ensembles",2,"single",1,13
"345e418c","A","If the forecast range is narrow and all forecasts predict temperatures above the critical threshold for alpacas to need blankets, then issuing blankets might not be necessary.","-8000","ensembles",3,"single",1,18
"345e418c","A","If the forecast range is narrow and all forecasts predict temperatures above the critical threshold for alpacas to need blankets, then issuing blankets might not be necessary.","-8000","ensembles",4,"single",1,1
"345e418c","A","If the forecast range is narrow and all forecasts predict temperatures above the critical threshold for alpacas to need blankets, then issuing blankets might not be necessary.","-8000","ensembles",5,"single",0,8
"345e418c","A","If the forecast range is narrow and all forecasts predict temperatures above the critical threshold for alpacas to need blankets, then issuing blankets might not be necessary.","-8000","ensembles",6,"single",0,7
"345e418c","A","If the forecast range is narrow and all forecasts predict temperatures above the critical threshold for alpacas to need blankets, then issuing blankets might not be necessary.","-8000","ensembles",7,"single",1,10
"345e418c","A","If the forecast range is narrow and all forecasts predict temperatures above the critical threshold for alpacas to need blankets, then issuing blankets might not be necessary.","-8000","ensembles",8,"single",1,101
"345e418c","A","If the forecast range is narrow and all forecasts predict temperatures above the critical threshold for alpacas to need blankets, then issuing blankets might not be necessary.","-8000","ensembles",9,"single",1,9
"345e418c","A","If the forecast range is narrow and all forecasts predict temperatures above the critical threshold for alpacas to need blankets, then issuing blankets might not be necessary.","-8000","ensembles",10,"single",1,12
"345e418c","A","If the forecast range is narrow and all forecasts predict temperatures above the critical threshold for alpacas to need blankets, then issuing blankets might not be necessary.","-8000","ensembles",11,"single",0,16
"345e418c","A","If the forecast range is narrow and all forecasts predict temperatures above the critical threshold for alpacas to need blankets, then issuing blankets might not be necessary.","-8000","ensembles",12,"single",1,102
"345e418c","A","If the forecast range is narrow and all forecasts predict temperatures above the critical threshold for alpacas to need blankets, then issuing blankets might not be necessary.","-8000","ensembles",13,"single",0,17
"345e418c","A","If the forecast range is narrow and all forecasts predict temperatures above the critical threshold for alpacas to need blankets, then issuing blankets might not be necessary.","-8000","ensembles",14,"single",0,15
"345e418c","A","If the forecast range is narrow and all forecasts predict temperatures above the critical threshold for alpacas to need blankets, then issuing blankets might not be necessary.","-8000","ensembles",15,"single",1,4
"345e418c","A","If the forecast range is narrow and all forecasts predict temperatures above the critical threshold for alpacas to need blankets, then issuing blankets might not be necessary.","-8000","ensembles",16,"single",1,2
"345e418c","A","If the forecast range is narrow and all forecasts predict temperatures above the critical threshold for alpacas to need blankets, then issuing blankets might not be necessary.","-8000","ensembles",17,"single",1,11
"345e418c","A","If the forecast range is narrow and all forecasts predict temperatures above the critical threshold for alpacas to need blankets, then issuing blankets might not be necessary.","-8000","ensembles",18,"single",0,14
"345e418c","A","If the forecast range is narrow and all forecasts predict temperatures above the critical threshold for alpacas to need blankets, then issuing blankets might not be necessary.","-8000","ensembles",19,"single",1,5
"345e418c","A","If the forecast range is narrow and all forecasts predict temperatures above the critical threshold for alpacas to need blankets, then issuing blankets might not be necessary.","-8000","ensembles",20,"single",1,3
"345e418c","A","If the forecast range is narrow and all forecasts predict temperatures above the critical threshold for alpacas to need blankets, then issuing blankets might not be necessary.","-8000","ensembles",1,"multiple",1,11
"345e418c","A","If the forecast range is narrow and all forecasts predict temperatures above the critical threshold for alpacas to need blankets, then issuing blankets might not be necessary.","-8000","ensembles",2,"multiple",1,3
"345e418c","A","If the forecast range is narrow and all forecasts predict temperatures above the critical threshold for alpacas to need blankets, then issuing blankets might not be necessary.","-8000","ensembles",3,"multiple",1,5
"345e418c","A","If the forecast range is narrow and all forecasts predict temperatures above the critical threshold for alpacas to need blankets, then issuing blankets might not be necessary.","-8000","ensembles",4,"multiple",0,8
"345e418c","A","If the forecast range is narrow and all forecasts predict temperatures above the critical threshold for alpacas to need blankets, then issuing blankets might not be necessary.","-8000","ensembles",5,"multiple",0,10
"345e418c","A","If the forecast range is narrow and all forecasts predict temperatures above the critical threshold for alpacas to need blankets, then issuing blankets might not be necessary.","-8000","ensembles",6,"multiple",0,101
"345e418c","A","If the forecast range is narrow and all forecasts predict temperatures above the critical threshold for alpacas to need blankets, then issuing blankets might not be necessary.","-8000","ensembles",7,"multiple",1,6
"345e418c","A","If the forecast range is narrow and all forecasts predict temperatures above the critical threshold for alpacas to need blankets, then issuing blankets might not be necessary.","-8000","ensembles",8,"multiple",1,12
"345e418c","A","If the forecast range is narrow and all forecasts predict temperatures above the critical threshold for alpacas to need blankets, then issuing blankets might not be necessary.","-8000","ensembles",9,"multiple",1,102
"345e418c","A","If the forecast range is narrow and all forecasts predict temperatures above the critical threshold for alpacas to need blankets, then issuing blankets might not be necessary.","-8000","ensembles",10,"multiple",1,1
"345e418c","A","If the forecast range is narrow and all forecasts predict temperatures above the critical threshold for alpacas to need blankets, then issuing blankets might not be necessary.","-8000","ensembles",11,"multiple",1,7
"345e418c","A","If the forecast range is narrow and all forecasts predict temperatures above the critical threshold for alpacas to need blankets, then issuing blankets might not be necessary.","-8000","ensembles",12,"multiple",1,9
"345e418c","A","If the forecast range is narrow and all forecasts predict temperatures above the critical threshold for alpacas to need blankets, then issuing blankets might not be necessary.","-8000","ensembles",13,"multiple",1,4
"345e418c","A","If the forecast range is narrow and all forecasts predict temperatures above the critical threshold for alpacas to need blankets, then issuing blankets might not be necessary.","-8000","ensembles",14,"multiple",1,2
"1b3b381c","A,C","My decision will be to not send blankets. The C graph shows about 5% being below 32 degrees. The A graph shows 30% being below 32 degrees. The total average of all the graph is less than 30%. I believe that 30% was not big enough probability for me to send blankets. I would have considered it if the total average was above 50%.","6000","ensembles",1,"single",0,10
"1b3b381c","A,C","My decision will be to not send blankets. The C graph shows about 5% being below 32 degrees. The A graph shows 30% being below 32 degrees. The total average of all the graph is less than 30%. I believe that 30% was not big enough probability for me to send blankets. I would have considered it if the total average was above 50%.","6000","ensembles",2,"single",1,3
"1b3b381c","A,C","My decision will be to not send blankets. The C graph shows about 5% being below 32 degrees. The A graph shows 30% being below 32 degrees. The total average of all the graph is less than 30%. I believe that 30% was not big enough probability for me to send blankets. I would have considered it if the total average was above 50%.","6000","ensembles",3,"single",0,17
"1b3b381c","A,C","My decision will be to not send blankets. The C graph shows about 5% being below 32 degrees. The A graph shows 30% being below 32 degrees. The total average of all the graph is less than 30%. I believe that 30% was not big enough probability for me to send blankets. I would have considered it if the total average was above 50%.","6000","ensembles",4,"single",1,1
"1b3b381c","A,C","My decision will be to not send blankets. The C graph shows about 5% being below 32 degrees. The A graph shows 30% being below 32 degrees. The total average of all the graph is less than 30%. I believe that 30% was not big enough probability for me to send blankets. I would have considered it if the total average was above 50%.","6000","ensembles",5,"single",1,102
"1b3b381c","A,C","My decision will be to not send blankets. The C graph shows about 5% being below 32 degrees. The A graph shows 30% being below 32 degrees. The total average of all the graph is less than 30%. I believe that 30% was not big enough probability for me to send blankets. I would have considered it if the total average was above 50%.","6000","ensembles",6,"single",1,5
"1b3b381c","A,C","My decision will be to not send blankets. The C graph shows about 5% being below 32 degrees. The A graph shows 30% being below 32 degrees. The total average of all the graph is less than 30%. I believe that 30% was not big enough probability for me to send blankets. I would have considered it if the total average was above 50%.","6000","ensembles",7,"single",0,13
"1b3b381c","A,C","My decision will be to not send blankets. The C graph shows about 5% being below 32 degrees. The A graph shows 30% being below 32 degrees. The total average of all the graph is less than 30%. I believe that 30% was not big enough probability for me to send blankets. I would have considered it if the total average was above 50%.","6000","ensembles",8,"single",0,8
"1b3b381c","A,C","My decision will be to not send blankets. The C graph shows about 5% being below 32 degrees. The A graph shows 30% being below 32 degrees. The total average of all the graph is less than 30%. I believe that 30% was not big enough probability for me to send blankets. I would have considered it if the total average was above 50%.","6000","ensembles",9,"single",1,4
"1b3b381c","A,C","My decision will be to not send blankets. The C graph shows about 5% being below 32 degrees. The A graph shows 30% being below 32 degrees. The total average of all the graph is less than 30%. I believe that 30% was not big enough probability for me to send blankets. I would have considered it if the total average was above 50%.","6000","ensembles",10,"single",0,12
"1b3b381c","A,C","My decision will be to not send blankets. The C graph shows about 5% being below 32 degrees. The A graph shows 30% being below 32 degrees. The total average of all the graph is less than 30%. I believe that 30% was not big enough probability for me to send blankets. I would have considered it if the total average was above 50%.","6000","ensembles",11,"single",1,6
"1b3b381c","A,C","My decision will be to not send blankets. The C graph shows about 5% being below 32 degrees. The A graph shows 30% being below 32 degrees. The total average of all the graph is less than 30%. I believe that 30% was not big enough probability for me to send blankets. I would have considered it if the total average was above 50%.","6000","ensembles",12,"single",0,101
"1b3b381c","A,C","My decision will be to not send blankets. The C graph shows about 5% being below 32 degrees. The A graph shows 30% being below 32 degrees. The total average of all the graph is less than 30%. I believe that 30% was not big enough probability for me to send blankets. I would have considered it if the total average was above 50%.","6000","ensembles",13,"single",1,2
"1b3b381c","A,C","My decision will be to not send blankets. The C graph shows about 5% being below 32 degrees. The A graph shows 30% being below 32 degrees. The total average of all the graph is less than 30%. I believe that 30% was not big enough probability for me to send blankets. I would have considered it if the total average was above 50%.","6000","ensembles",14,"single",0,11
"1b3b381c","A,C","My decision will be to not send blankets. The C graph shows about 5% being below 32 degrees. The A graph shows 30% being below 32 degrees. The total average of all the graph is less than 30%. I believe that 30% was not big enough probability for me to send blankets. I would have considered it if the total average was above 50%.","6000","ensembles",15,"single",1,7
"1b3b381c","A,C","My decision will be to not send blankets. The C graph shows about 5% being below 32 degrees. The A graph shows 30% being below 32 degrees. The total average of all the graph is less than 30%. I believe that 30% was not big enough probability for me to send blankets. I would have considered it if the total average was above 50%.","6000","ensembles",16,"single",0,15
"1b3b381c","A,C","My decision will be to not send blankets. The C graph shows about 5% being below 32 degrees. The A graph shows 30% being below 32 degrees. The total average of all the graph is less than 30%. I believe that 30% was not big enough probability for me to send blankets. I would have considered it if the total average was above 50%.","6000","ensembles",17,"single",0,18
"1b3b381c","A,C","My decision will be to not send blankets. The C graph shows about 5% being below 32 degrees. The A graph shows 30% being below 32 degrees. The total average of all the graph is less than 30%. I believe that 30% was not big enough probability for me to send blankets. I would have considered it if the total average was above 50%.","6000","ensembles",18,"single",0,14
"1b3b381c","A,C","My decision will be to not send blankets. The C graph shows about 5% being below 32 degrees. The A graph shows 30% being below 32 degrees. The total average of all the graph is less than 30%. I believe that 30% was not big enough probability for me to send blankets. I would have considered it if the total average was above 50%.","6000","ensembles",19,"single",0,9
"1b3b381c","A,C","My decision will be to not send blankets. The C graph shows about 5% being below 32 degrees. The A graph shows 30% being below 32 degrees. The total average of all the graph is less than 30%. I believe that 30% was not big enough probability for me to send blankets. I would have considered it if the total average was above 50%.","6000","ensembles",20,"single",0,16
"1b3b381c","A,C","My decision will be to not send blankets. The C graph shows about 5% being below 32 degrees. The A graph shows 30% being below 32 degrees. The total average of all the graph is less than 30%. I believe that 30% was not big enough probability for me to send blankets. I would have considered it if the total average was above 50%.","6000","ensembles",1,"multiple",1,2
"1b3b381c","A,C","My decision will be to not send blankets. The C graph shows about 5% being below 32 degrees. The A graph shows 30% being below 32 degrees. The total average of all the graph is less than 30%. I believe that 30% was not big enough probability for me to send blankets. I would have considered it if the total average was above 50%.","6000","ensembles",2,"multiple",0,7
"1b3b381c","A,C","My decision will be to not send blankets. The C graph shows about 5% being below 32 degrees. The A graph shows 30% being below 32 degrees. The total average of all the graph is less than 30%. I believe that 30% was not big enough probability for me to send blankets. I would have considered it if the total average was above 50%.","6000","ensembles",3,"multiple",0,5
"1b3b381c","A,C","My decision will be to not send blankets. The C graph shows about 5% being below 32 degrees. The A graph shows 30% being below 32 degrees. The total average of all the graph is less than 30%. I believe that 30% was not big enough probability for me to send blankets. I would have considered it if the total average was above 50%.","6000","ensembles",4,"multiple",1,3
"1b3b381c","A,C","My decision will be to not send blankets. The C graph shows about 5% being below 32 degrees. The A graph shows 30% being below 32 degrees. The total average of all the graph is less than 30%. I believe that 30% was not big enough probability for me to send blankets. I would have considered it if the total average was above 50%.","6000","ensembles",5,"multiple",1,102
"1b3b381c","A,C","My decision will be to not send blankets. The C graph shows about 5% being below 32 degrees. The A graph shows 30% being below 32 degrees. The total average of all the graph is less than 30%. I believe that 30% was not big enough probability for me to send blankets. I would have considered it if the total average was above 50%.","6000","ensembles",6,"multiple",1,1
"1b3b381c","A,C","My decision will be to not send blankets. The C graph shows about 5% being below 32 degrees. The A graph shows 30% being below 32 degrees. The total average of all the graph is less than 30%. I believe that 30% was not big enough probability for me to send blankets. I would have considered it if the total average was above 50%.","6000","ensembles",7,"multiple",0,12
"1b3b381c","A,C","My decision will be to not send blankets. The C graph shows about 5% being below 32 degrees. The A graph shows 30% being below 32 degrees. The total average of all the graph is less than 30%. I believe that 30% was not big enough probability for me to send blankets. I would have considered it if the total average was above 50%.","6000","ensembles",8,"multiple",0,4
"1b3b381c","A,C","My decision will be to not send blankets. The C graph shows about 5% being below 32 degrees. The A graph shows 30% being below 32 degrees. The total average of all the graph is less than 30%. I believe that 30% was not big enough probability for me to send blankets. I would have considered it if the total average was above 50%.","6000","ensembles",9,"multiple",0,101
"1b3b381c","A,C","My decision will be to not send blankets. The C graph shows about 5% being below 32 degrees. The A graph shows 30% being below 32 degrees. The total average of all the graph is less than 30%. I believe that 30% was not big enough probability for me to send blankets. I would have considered it if the total average was above 50%.","6000","ensembles",10,"multiple",0,8
"1b3b381c","A,C","My decision will be to not send blankets. The C graph shows about 5% being below 32 degrees. The A graph shows 30% being below 32 degrees. The total average of all the graph is less than 30%. I believe that 30% was not big enough probability for me to send blankets. I would have considered it if the total average was above 50%.","6000","ensembles",11,"multiple",0,10
"1b3b381c","A,C","My decision will be to not send blankets. The C graph shows about 5% being below 32 degrees. The A graph shows 30% being below 32 degrees. The total average of all the graph is less than 30%. I believe that 30% was not big enough probability for me to send blankets. I would have considered it if the total average was above 50%.","6000","ensembles",12,"multiple",0,9
"1b3b381c","A,C","My decision will be to not send blankets. The C graph shows about 5% being below 32 degrees. The A graph shows 30% being below 32 degrees. The total average of all the graph is less than 30%. I believe that 30% was not big enough probability for me to send blankets. I would have considered it if the total average was above 50%.","6000","ensembles",13,"multiple",1,6
"1b3b381c","A,C","My decision will be to not send blankets. The C graph shows about 5% being below 32 degrees. The A graph shows 30% being below 32 degrees. The total average of all the graph is less than 30%. I believe that 30% was not big enough probability for me to send blankets. I would have considered it if the total average was above 50%.","6000","ensembles",14,"multiple",0,11
"d401d9d9","Other (please describe)","I considered where a majority of the predictions fell on the graph if there were more lines under the temp zone vs more lines above the temp zone and made decision based on the visual average.","7000","ensembles",1,"single",1,1
"d401d9d9","Other (please describe)","I considered where a majority of the predictions fell on the graph if there were more lines under the temp zone vs more lines above the temp zone and made decision based on the visual average.","7000","ensembles",2,"single",0,15
"d401d9d9","Other (please describe)","I considered where a majority of the predictions fell on the graph if there were more lines under the temp zone vs more lines above the temp zone and made decision based on the visual average.","7000","ensembles",3,"single",1,4
"d401d9d9","Other (please describe)","I considered where a majority of the predictions fell on the graph if there were more lines under the temp zone vs more lines above the temp zone and made decision based on the visual average.","7000","ensembles",4,"single",0,102
"d401d9d9","Other (please describe)","I considered where a majority of the predictions fell on the graph if there were more lines under the temp zone vs more lines above the temp zone and made decision based on the visual average.","7000","ensembles",5,"single",0,7
"d401d9d9","Other (please describe)","I considered where a majority of the predictions fell on the graph if there were more lines under the temp zone vs more lines above the temp zone and made decision based on the visual average.","7000","ensembles",6,"single",0,16
"d401d9d9","Other (please describe)","I considered where a majority of the predictions fell on the graph if there were more lines under the temp zone vs more lines above the temp zone and made decision based on the visual average.","7000","ensembles",7,"single",0,10
"d401d9d9","Other (please describe)","I considered where a majority of the predictions fell on the graph if there were more lines under the temp zone vs more lines above the temp zone and made decision based on the visual average.","7000","ensembles",8,"single",0,9
"d401d9d9","Other (please describe)","I considered where a majority of the predictions fell on the graph if there were more lines under the temp zone vs more lines above the temp zone and made decision based on the visual average.","7000","ensembles",9,"single",0,18
"d401d9d9","Other (please describe)","I considered where a majority of the predictions fell on the graph if there were more lines under the temp zone vs more lines above the temp zone and made decision based on the visual average.","7000","ensembles",10,"single",1,6
"d401d9d9","Other (please describe)","I considered where a majority of the predictions fell on the graph if there were more lines under the temp zone vs more lines above the temp zone and made decision based on the visual average.","7000","ensembles",11,"single",1,5
"d401d9d9","Other (please describe)","I considered where a majority of the predictions fell on the graph if there were more lines under the temp zone vs more lines above the temp zone and made decision based on the visual average.","7000","ensembles",12,"single",1,2
"d401d9d9","Other (please describe)","I considered where a majority of the predictions fell on the graph if there were more lines under the temp zone vs more lines above the temp zone and made decision based on the visual average.","7000","ensembles",13,"single",0,8
"d401d9d9","Other (please describe)","I considered where a majority of the predictions fell on the graph if there were more lines under the temp zone vs more lines above the temp zone and made decision based on the visual average.","7000","ensembles",14,"single",0,101
"d401d9d9","Other (please describe)","I considered where a majority of the predictions fell on the graph if there were more lines under the temp zone vs more lines above the temp zone and made decision based on the visual average.","7000","ensembles",15,"single",0,13
"d401d9d9","Other (please describe)","I considered where a majority of the predictions fell on the graph if there were more lines under the temp zone vs more lines above the temp zone and made decision based on the visual average.","7000","ensembles",16,"single",0,17
"d401d9d9","Other (please describe)","I considered where a majority of the predictions fell on the graph if there were more lines under the temp zone vs more lines above the temp zone and made decision based on the visual average.","7000","ensembles",17,"single",1,3
"d401d9d9","Other (please describe)","I considered where a majority of the predictions fell on the graph if there were more lines under the temp zone vs more lines above the temp zone and made decision based on the visual average.","7000","ensembles",18,"single",0,12
"d401d9d9","Other (please describe)","I considered where a majority of the predictions fell on the graph if there were more lines under the temp zone vs more lines above the temp zone and made decision based on the visual average.","7000","ensembles",19,"single",0,11
"d401d9d9","Other (please describe)","I considered where a majority of the predictions fell on the graph if there were more lines under the temp zone vs more lines above the temp zone and made decision based on the visual average.","7000","ensembles",20,"single",0,14
"d401d9d9","Other (please describe)","I considered where a majority of the predictions fell on the graph if there were more lines under the temp zone vs more lines above the temp zone and made decision based on the visual average.","7000","ensembles",1,"multiple",1,3
"d401d9d9","Other (please describe)","I considered where a majority of the predictions fell on the graph if there were more lines under the temp zone vs more lines above the temp zone and made decision based on the visual average.","7000","ensembles",2,"multiple",0,5
"d401d9d9","Other (please describe)","I considered where a majority of the predictions fell on the graph if there were more lines under the temp zone vs more lines above the temp zone and made decision based on the visual average.","7000","ensembles",3,"multiple",0,101
"d401d9d9","Other (please describe)","I considered where a majority of the predictions fell on the graph if there were more lines under the temp zone vs more lines above the temp zone and made decision based on the visual average.","7000","ensembles",4,"multiple",0,6
"d401d9d9","Other (please describe)","I considered where a majority of the predictions fell on the graph if there were more lines under the temp zone vs more lines above the temp zone and made decision based on the visual average.","7000","ensembles",5,"multiple",0,12
"d401d9d9","Other (please describe)","I considered where a majority of the predictions fell on the graph if there were more lines under the temp zone vs more lines above the temp zone and made decision based on the visual average.","7000","ensembles",6,"multiple",1,1
"d401d9d9","Other (please describe)","I considered where a majority of the predictions fell on the graph if there were more lines under the temp zone vs more lines above the temp zone and made decision based on the visual average.","7000","ensembles",7,"multiple",1,4
"d401d9d9","Other (please describe)","I considered where a majority of the predictions fell on the graph if there were more lines under the temp zone vs more lines above the temp zone and made decision based on the visual average.","7000","ensembles",8,"multiple",0,10
"d401d9d9","Other (please describe)","I considered where a majority of the predictions fell on the graph if there were more lines under the temp zone vs more lines above the temp zone and made decision based on the visual average.","7000","ensembles",9,"multiple",0,11
"d401d9d9","Other (please describe)","I considered where a majority of the predictions fell on the graph if there were more lines under the temp zone vs more lines above the temp zone and made decision based on the visual average.","7000","ensembles",10,"multiple",1,102
"d401d9d9","Other (please describe)","I considered where a majority of the predictions fell on the graph if there were more lines under the temp zone vs more lines above the temp zone and made decision based on the visual average.","7000","ensembles",11,"multiple",1,2
"d401d9d9","Other (please describe)","I considered where a majority of the predictions fell on the graph if there were more lines under the temp zone vs more lines above the temp zone and made decision based on the visual average.","7000","ensembles",12,"multiple",0,8
"d401d9d9","Other (please describe)","I considered where a majority of the predictions fell on the graph if there were more lines under the temp zone vs more lines above the temp zone and made decision based on the visual average.","7000","ensembles",13,"multiple",0,7
"d401d9d9","Other (please describe)","I considered where a majority of the predictions fell on the graph if there were more lines under the temp zone vs more lines above the temp zone and made decision based on the visual average.","7000","ensembles",14,"multiple",0,9
"7d8efcf8","A,B,Other (please describe)","If all lines had a percentage of chance, then definitely selected, if slight only I still provided blankets, I did not want to lose $5000 so I went ahead and hedged and provided blankets at $1000 cost.","5000","ensembles",1,"single",1,6
"7d8efcf8","A,B,Other (please describe)","If all lines had a percentage of chance, then definitely selected, if slight only I still provided blankets, I did not want to lose $5000 so I went ahead and hedged and provided blankets at $1000 cost.","5000","ensembles",2,"single",0,12
"7d8efcf8","A,B,Other (please describe)","If all lines had a percentage of chance, then definitely selected, if slight only I still provided blankets, I did not want to lose $5000 so I went ahead and hedged and provided blankets at $1000 cost.","5000","ensembles",3,"single",0,101
"7d8efcf8","A,B,Other (please describe)","If all lines had a percentage of chance, then definitely selected, if slight only I still provided blankets, I did not want to lose $5000 so I went ahead and hedged and provided blankets at $1000 cost.","5000","ensembles",4,"single",0,15
"7d8efcf8","A,B,Other (please describe)","If all lines had a percentage of chance, then definitely selected, if slight only I still provided blankets, I did not want to lose $5000 so I went ahead and hedged and provided blankets at $1000 cost.","5000","ensembles",5,"single",1,5
"7d8efcf8","A,B,Other (please describe)","If all lines had a percentage of chance, then definitely selected, if slight only I still provided blankets, I did not want to lose $5000 so I went ahead and hedged and provided blankets at $1000 cost.","5000","ensembles",6,"single",0,16
"7d8efcf8","A,B,Other (please describe)","If all lines had a percentage of chance, then definitely selected, if slight only I still provided blankets, I did not want to lose $5000 so I went ahead and hedged and provided blankets at $1000 cost.","5000","ensembles",7,"single",1,102
"7d8efcf8","A,B,Other (please describe)","If all lines had a percentage of chance, then definitely selected, if slight only I still provided blankets, I did not want to lose $5000 so I went ahead and hedged and provided blankets at $1000 cost.","5000","ensembles",8,"single",1,9
"7d8efcf8","A,B,Other (please describe)","If all lines had a percentage of chance, then definitely selected, if slight only I still provided blankets, I did not want to lose $5000 so I went ahead and hedged and provided blankets at $1000 cost.","5000","ensembles",9,"single",1,1
"7d8efcf8","A,B,Other (please describe)","If all lines had a percentage of chance, then definitely selected, if slight only I still provided blankets, I did not want to lose $5000 so I went ahead and hedged and provided blankets at $1000 cost.","5000","ensembles",10,"single",0,18
"7d8efcf8","A,B,Other (please describe)","If all lines had a percentage of chance, then definitely selected, if slight only I still provided blankets, I did not want to lose $5000 so I went ahead and hedged and provided blankets at $1000 cost.","5000","ensembles",11,"single",1,13
"7d8efcf8","A,B,Other (please describe)","If all lines had a percentage of chance, then definitely selected, if slight only I still provided blankets, I did not want to lose $5000 so I went ahead and hedged and provided blankets at $1000 cost.","5000","ensembles",12,"single",0,17
"7d8efcf8","A,B,Other (please describe)","If all lines had a percentage of chance, then definitely selected, if slight only I still provided blankets, I did not want to lose $5000 so I went ahead and hedged and provided blankets at $1000 cost.","5000","ensembles",13,"single",1,2
"7d8efcf8","A,B,Other (please describe)","If all lines had a percentage of chance, then definitely selected, if slight only I still provided blankets, I did not want to lose $5000 so I went ahead and hedged and provided blankets at $1000 cost.","5000","ensembles",14,"single",1,11
"7d8efcf8","A,B,Other (please describe)","If all lines had a percentage of chance, then definitely selected, if slight only I still provided blankets, I did not want to lose $5000 so I went ahead and hedged and provided blankets at $1000 cost.","5000","ensembles",15,"single",1,10
"7d8efcf8","A,B,Other (please describe)","If all lines had a percentage of chance, then definitely selected, if slight only I still provided blankets, I did not want to lose $5000 so I went ahead and hedged and provided blankets at $1000 cost.","5000","ensembles",16,"single",1,7
"7d8efcf8","A,B,Other (please describe)","If all lines had a percentage of chance, then definitely selected, if slight only I still provided blankets, I did not want to lose $5000 so I went ahead and hedged and provided blankets at $1000 cost.","5000","ensembles",17,"single",1,3
"7d8efcf8","A,B,Other (please describe)","If all lines had a percentage of chance, then definitely selected, if slight only I still provided blankets, I did not want to lose $5000 so I went ahead and hedged and provided blankets at $1000 cost.","5000","ensembles",18,"single",1,8
